dex_id,version_id,dex_entry
54,30,It has been found that its brain cells are 10 times more active when Psyduck is experiencing a headache.
54,31,"Always tormented by headaches. It uses psychic powers, but whether it intends to do so is not known."
54,33,"Psyduck is constantly beset by headaches. If the Pokémon lets its strange power erupt, apparently the pain subsides for a while."
54,34,"As Psyduck gets stressed out, its headache gets progressively worse. It uses intense psychic energy to overwhelm those around it."
55,1,"Often seen swim­ ming elegantly by lake shores. Itis often mistaken for the Japanese monster, Kappa."
55,3,Its slim and long limbs end in broad flippers. Theyare used for swim­ ming gracefully in lakes.
55,4,"When it swims at full speed using its long, webbedlimbs, its fore­ head somehow be­ gins to glow."
55,5,It appears by waterways at dusk. It may use tele­kinetic powers if its forehead glows mysteriously.
55,6,"It swims grace­ fully along on the quiet, slow-movingrivers and lakes of which it is so fond."
55,7,The webbed flippers on its forelegs and hind legs and the streamlined body of GOLDUCK give it frightening speed.This POKéMON is definitely much faster than even the most athletic swimmer.
55,8,"GOLDUCK is the fastest swimmer among all POKéMON. It swims effortlessly, even in a rough, stormy sea.It sometimes rescues people from wrecked ships floundering in high seas."
55,9,A GOLDUCK is an adept swimmer. It sometimes joins competitive swimmers in training. It uses psychic powers when its forehead shimmers with light.
55,10,"The forelegs are webbed, helping to make it an adept swimmer. It can be seen swimming elegantly in lakes, etc."
55,11,Often seen swimming elegantly by lakeshores. It is often mistaken for the Japanese monster Kappa.
55,12,A Pokémon that lives in lakes. It swims faster than any human swimming champion.
55,13,The flippers of its well-developed limbs give it shocking speed. It is the best swimmer among Pokémon.
55,14,It is seen swimming dynamically and elegantly using its well-developed limbs and flippers.
55,15,"When it swims at full speed using its long, webbed limbs, its forehead somehow begins to glow."
55,16,It appears by waterways at dusk. It may use telekinetic powers if its forehead glows mysteriously.
55,21,"When its forehead shines mysteriously, Golduck can use the full extent of its power."
55,25,The webbed flippers on its forelegs and hind legs and the streamlined body of Golduck give it frightening speed. This Pokémon is definitely much faster than even the most athletic swimmer.
55,26,"Golduck is the fastest swimmer among all Pokémon. It swims effortlessly, even in a rough, stormy sea. It sometimes rescues people from wrecked ships floundering in high seas."
55,27,"It is said that the red part of its forehead grants supernatural powers to those who possess one, so it was over-hunted in the past."
55,28,It swims along the banks of lakes and catches fish Pokémon. It takes them to the shore and quietly eats them up.
55,29,Even fast-swimming fish Pokémon can be disabled by Golduck. It brings them to a standstill and seizes them.
55,30,"A professional swimmer, it can continue swimming for two days straight by waving its long tail skillfully."
55,31,"Its long, slim limbs end in broad flippers. They are used for swimming gracefully in lakes."
55,33,"This Pokémon lives in gently flowing rivers. It paddles through the water with its long limbs, putting its graceful swimming skills on display."
55,34,Old tales tell of Golduck punishing those that defiled its river. The guilty were dragged into the water and taken away.
56,1,Extremely quick to anger. It could be docile onemoment then thrashing away the next instant.
56,3,An agile POKéMON that lives in trees. It angerseasily and will not hesitate to attack anything.
56,4,It is extremely ill-tempered. Groups of themwill attack any handy target for no reason.
56,5,It's unsafe to ap­ proach if it gets violently enragedfor no reason and can't distinguish friends from foes.
56,6,"It lives in groups in the treetops. If it loses sightof its group, it becomes infuriated by its loneliness."
56,7,"When MANKEY starts shaking and its nasal breathing turns rough, it’s a sure sign that it is becoming angry.However, because it goes into a towering rage almost instantly, it is impossible for anyone to flee its wrath."
56,9,"When it starts shaking and its nasal breathing turns rough, it’s a sure sign of anger. However, since this happens instantly, there is no time to flee."
56,10,"Light and agile on its feet, and ferocious in temperament. When angered, it flies into an uncontrollable frenzy."
56,11,"Extremely quick to anger. It could be docile one moment, then thrashing away  the next instant."
56,12,"It lives in treetop colonies. If one becomes enraged, the whole colony rampages for no reason."
56,15,It is extremely ill-tempered. Groups of them will attack any handy target for no reason.
56,16,It’s unsafe to approach if it gets violently enraged for no reason and can’t distinguish friends from foes.
56,25,"When Mankey starts shaking and its nasal breathing turns rough, it’s a sure sign that it is becoming angry. However, because it goes into a towering rage almost instantly, it is impossible for anyone to flee its wrath."
56,27,"It can spontaneously become enraged. Everyone near it clears out as it rampages, and the resulting loneliness makes it angrier still."
56,28,"Its raging tires it out and causes it to fall asleep, but the anger resonating in its dreams causes it to wake up—which infuriates it all over again."
56,29,"The smallest of things could cause it to lose its temper. Because it doesn’t hold in its stress, this Pokémon can live a long time."
56,30,"If one gets angry, all the others around it will get angry, so silence is a rare visitor in a troop of Mankey."
56,31,An agile Pokémon that lives in trees. It angers easily and will not hesitate to attack anything.
57,1,Always furious and tenacious to boot. It will notabandon chasing its quarry until it is caught.
57,3,It stops being angry only when nobody else isaround. To view this moment is very difficult.
57,4,"If approached while asleep, it may awaken andangrily give chase in a groggy state of semi-sleep."
57,5,It becomes wildly furious if it even senses someonelooking at it. It chases anyone that meets its glare.
57,6,"It will beat up anyone who makes it mad, even if ithas to chase them until the end of the world."
57,7,"When PRIMEAPE becomes furious, its blood circulation is boosted. In turn, its muscles are made even stronger.However, it also becomes much less intelligent at the same time."
57,9,"When it becomes furious, its blood circulation becomes more robust, and its muscles are made stronger. But it also becomes much less intelligent."
57,10,"It is always outrageously furious. If it gives chase, it will tenaciously track the target no matter how far."
57,11,Always furious and tenacious to boot. It will not abandon chasing its quarry until it catches up.
57,12,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
57,15,"If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep."
